,file_path,emotion
13208,data/TESS/YAF_angry\YAF_pool_angry.wav,angry
13209,data/TESS/YAF_angry\YAF_puff_angry.wav,angry
13210,data/TESS/YAF_angry\YAF_rag_angry.wav,angry
13211,data/TESS/YAF_angry\YAF_raid_angry.wav,angry
13212,data/TESS/YAF_angry\YAF_rain_angry.wav,angry
13213,data/TESS/YAF_angry\YAF_raise_angry.wav,angry
13214,data/TESS/YAF_angry\YAF_rat_angry.wav,angry
13215,data/TESS/YAF_angry\YAF_reach_angry.wav,angry
13216,data/TESS/YAF_angry\YAF_read_angry.wav,angry
13217,data/TESS/YAF_angry\YAF_red_angry.wav,angry
13218,data/TESS/YAF_angry\YAF_ring_angry.wav,angry
13219,data/TESS/YAF_angry\YAF_ripe_angry.wav,angry
13220,data/TESS/YAF_angry\YAF_road_angry.wav,angry
13221,data/TESS/YAF_angry\YAF_room_angry.wav,angry
13222,data/TESS/YAF_angry\YAF_rose_angry.wav,angry
13223,data/TESS/YAF_angry\YAF_rot_angry.wav,angry
13224,data/TESS/YAF_angry\YAF_rough_angry.wav,angry
13225,data/TESS/YAF_angry\YAF_rush_angry.wav,angry
13226,data/TESS/YAF_angry\YAF_said_angry.wav,angry
13227,data/TESS/YAF_angry\YAF_sail_angry.wav,angry
13228,data/TESS/YAF_angry\YAF_search_angry.wav,angry
13229,data/TESS/YAF_angry\YAF_seize_angry.wav,angry
13230,data/TESS/YAF_angry\YAF_sell_angry.wav,angry
13231,data/TESS/YAF_angry\YAF_shack_angry.wav,angry
13232,data/TESS/YAF_angry\YAF_shall_angry.wav,angry
13233,data/TESS/YAF_angry\YAF_shawl_angry.wav,angry
13234,data/TESS/YAF_angry\YAF_sheep_angry.wav,angry
13235,data/TESS/YAF_angry\YAF_shirt_angry.wav,angry
13236,data/TESS/YAF_angry\YAF_should_angry.wav,angry
13237,data/TESS/YAF_angry\YAF_shout_angry.wav,angry
13238,data/TESS/YAF_angry\YAF_size_angry.wav,angry
13239,data/TESS/YAF_angry\YAF_soap_angry.wav,angry
13240,data/TESS/YAF_angry\YAF_soup_angry.wav,angry
13241,data/TESS/YAF_angry\YAF_sour_angry.wav,angry
13242,data/TESS/YAF_angry\YAF_south_angry.wav,angry
13243,data/TESS/YAF_angry\YAF_sub_angry.wav,angry
13244,data/TESS/YAF_angry\YAF_such_angry.wav,angry
13245,data/TESS/YAF_angry\YAF_sure_angry.wav,angry
13246,data/TESS/YAF_angry\YAF_take_angry.wav,angry
13247,data/TESS/YAF_angry\YAF_talk_angry.wav,angry
13248,data/TESS/YAF_angry\YAF_tape_angry.wav,angry
13249,data/TESS/YAF_angry\YAF_team_angry.wav,angry
13250,data/TESS/YAF_angry\YAF_tell_angry.wav,angry
13251,data/TESS/YAF_angry\YAF_thin_angry.wav,angry
13252,data/TESS/YAF_angry\YAF_third_angry.wav,angry
13253,data/TESS/YAF_angry\YAF_thought_angry.wav,angry
13254,data/TESS/YAF_angry\YAF_thumb_angry.wav,angry
13255,data/TESS/YAF_angry\YAF_time_angry.wav,angry
13256,data/TESS/YAF_angry\YAF_tip_angry.wav,angry
13257,data/TESS/YAF_angry\YAF_tire_angry.wav,angry
13258,data/TESS/YAF_angry\YAF_ton_angry.wav,angry
13259,data/TESS/YAF_angry\YAF_tool_angry.wav,angry
13260,data/TESS/YAF_angry\YAF_tough_angry.wav,angry
13261,data/TESS/YAF_angry\YAF_turn_angry.wav,angry
13262,data/TESS/YAF_angry\YAF_vine_angry.wav,angry
13263,data/TESS/YAF_angry\YAF_voice_angry.wav,angry
13264,data/TESS/YAF_angry\YAF_void_angry.wav,angry
13265,data/TESS/YAF_angry\YAF_vote_angry.wav,angry
13266,data/TESS/YAF_angry\YAF_wag_angry.wav,angry
13267,data/TESS/YAF_angry\YAF_walk_angry.wav,angry
13268,data/TESS/YAF_angry\YAF_wash_angry.wav,angry
13269,data/TESS/YAF_angry\YAF_week_angry.wav,angry
13270,data/TESS/YAF_angry\YAF_wheat_angry.wav,angry
13271,data/TESS/YAF_angry\YAF_when_angry.wav,angry
13272,data/TESS/YAF_angry\YAF_which_angry.wav,angry
13273,data/TESS/YAF_angry\YAF_whip_angry.wav,angry
13274,data/TESS/YAF_angry\YAF_white_angry.wav,angry
13275,data/TESS/YAF_angry\YAF_wife_angry.wav,angry
13276,data/TESS/YAF_angry\YAF_wire_angry.wav,angry
13277,data/TESS/YAF_angry\YAF_witch_angry.wav,angry
13278,data/TESS/YAF_angry\YAF_yearn_angry.wav,angry
13279,data/TESS/YAF_angry\YAF_yes_angry.wav,angry
13280,data/TESS/YAF_angry\YAF_young_angry.wav,angry
13281,data/TESS/YAF_angry\YAF_youth_angry.wav,angry
13282,data/TESS/YAF_disgust\YAF_back_disgust.wav,disgust
13283,data/TESS/YAF_disgust\YAF_bar_disgust.wav,disgust
13284,data/TESS/YAF_disgust\YAF_base_disgust.wav,disgust
13285,data/TESS/YAF_disgust\YAF_bath_disgust.wav,disgust
13286,data/TESS/YAF_disgust\YAF_bean_disgust.wav,disgust
13287,data/TESS/YAF_disgust\YAF_beg_disgust.wav,disgust
13288,data/TESS/YAF_disgust\YAF_bite_disgust.wav,disgust
13289,data/TESS/YAF_disgust\YAF_boat_disgust.wav,disgust
13290,data/TESS/YAF_disgust\YAF_bone_disgust.wav,disgust
13291,data/TESS/YAF_disgust\YAF_book_disgust.wav,disgust
13292,data/TESS/YAF_disgust\YAF_bought_disgust.wav,disgust
13293,data/TESS/YAF_disgust\YAF_burn_disgust.wav,disgust
13294,data/TESS/YAF_disgust\YAF_cab_disgust.wav,disgust
13295,data/TESS/YAF_disgust\YAF_calm_disgust.wav,disgust
13296,data/TESS/YAF_disgust\YAF_came_disgust.wav,disgust
13297,data/TESS/YAF_disgust\YAF_cause_disgust.wav,disgust
13298,data/TESS/YAF_disgust\YAF_chain_disgust.wav,disgust
13299,data/TESS/YAF_disgust\YAF_chair_disgust.wav,disgust
13300,data/TESS/YAF_disgust\YAF_chalk_disgust.wav,disgust
13301,data/TESS/YAF_disgust\YAF_chat_disgust.wav,disgust
13302,data/TESS/YAF_disgust\YAF_check_disgust.wav,disgust
13303,data/TESS/YAF_disgust\YAF_cheek_disgust.wav,disgust
13304,data/TESS/YAF_disgust\YAF_chief_disgust.wav,disgust
13305,data/TESS/YAF_disgust\YAF_choice_disgust.wav,disgust
13306,data/TESS/YAF_disgust\YAF_cool_disgust.wav,disgust
13307,data/TESS/YAF_disgust\YAF_dab_disgust.wav,disgust
13308,data/TESS/YAF_disgust\YAF_date_disgust.wav,disgust
13309,data/TESS/YAF_disgust\YAF_dead_disgust.wav,disgust
13310,data/TESS/YAF_disgust\YAF_death_disgust.wav,disgust
13311,data/TESS/YAF_disgust\YAF_deep_disgust.wav,disgust
13312,data/TESS/YAF_disgust\YAF_dime_disgust.wav,disgust
13313,data/TESS/YAF_disgust\YAF_dip_disgust.wav,disgust
13314,data/TESS/YAF_disgust\YAF_ditch_disgust.wav,disgust
13315,data/TESS/YAF_disgust\YAF_dodge_disgust.wav,disgust
13316,data/TESS/YAF_disgust\YAF_dog_disgust.wav,disgust
13317,data/TESS/YAF_disgust\YAF_doll_disgust.wav,disgust
13318,data/TESS/YAF_disgust\YAF_door_disgust.wav,disgust
13319,data/TESS/YAF_disgust\YAF_fail_disgust.wav,disgust
13320,data/TESS/YAF_disgust\YAF_fall_disgust.wav,disgust
13321,data/TESS/YAF_disgust\YAF_far_disgust.wav,disgust
13322,data/TESS/YAF_disgust\YAF_fat_disgust.wav,disgust
13323,data/TESS/YAF_disgust\YAF_fit_disgust.wav,disgust
13324,data/TESS/YAF_disgust\YAF_five_disgust.wav,disgust
13325,data/TESS/YAF_disgust\YAF_food_disgust.wav,disgust
13326,data/TESS/YAF_disgust\YAF_gap_disgust.wav,disgust
13327,data/TESS/YAF_disgust\YAF_gas_disgust.wav,disgust
13328,data/TESS/YAF_disgust\YAF_gaze_disgust.wav,disgust
13329,data/TESS/YAF_disgust\YAF_germ_disgust.wav,disgust
13330,data/TESS/YAF_disgust\YAF_get_disgust.wav,disgust
13331,data/TESS/YAF_disgust\YAF_gin_disgust.wav,disgust
13332,data/TESS/YAF_disgust\YAF_goal_disgust.wav,disgust
13333,data/TESS/YAF_disgust\YAF_good_disgust.wav,disgust
13334,data/TESS/YAF_disgust\YAF_goose_disgust.wav,disgust
13335,data/TESS/YAF_disgust\YAF_gun_disgust.wav,disgust
13336,data/TESS/YAF_disgust\YAF_half_disgust.wav,disgust
13337,data/TESS/YAF_disgust\YAF_hall_disgust.wav,disgust
13338,data/TESS/YAF_disgust\YAF_hash_disgust.wav,disgust
13339,data/TESS/YAF_disgust\YAF_hate_disgust.wav,disgust
13340,data/TESS/YAF_disgust\YAF_have_disgust.wav,disgust
13341,data/TESS/YAF_disgust\YAF_haze_disgust.wav,disgust
13342,data/TESS/YAF_disgust\YAF_hire_disgust.wav,disgust
13343,data/TESS/YAF_disgust\YAF_hit_disgust.wav,disgust
13344,data/TESS/YAF_disgust\YAF_hole_disgust.wav,disgust
13345,data/TESS/YAF_disgust\YAF_home_disgust.wav,disgust
13346,data/TESS/YAF_disgust\YAF_hurl_disgust.wav,disgust
13347,data/TESS/YAF_disgust\YAF_hush_disgust.wav,disgust
13348,data/TESS/YAF_disgust\YAF_jail_disgust.wav,disgust
13349,data/TESS/YAF_disgust\YAF_jar_disgust.wav,disgust
13350,data/TESS/YAF_disgust\YAF_join_disgust.wav,disgust
13351,data/TESS/YAF_disgust\YAF_judge_disgust.wav,disgust
13352,data/TESS/YAF_disgust\YAF_jug_disgust.wav,disgust
13353,data/TESS/YAF_disgust\YAF_juice_disgust.wav,disgust
13354,data/TESS/YAF_disgust\YAF_keen_disgust.wav,disgust
13355,data/TESS/YAF_disgust\YAF_keep_disgust.wav,disgust
13356,data/TESS/YAF_disgust\YAF_keg_disgust.wav,disgust
13357,data/TESS/YAF_disgust\YAF_kick_disgust.wav,disgust
13358,data/TESS/YAF_disgust\YAF_kill_disgust.wav,disgust
13359,data/TESS/YAF_disgust\YAF_king_disgust.wav,disgust
13360,data/TESS/YAF_disgust\YAF_kite_disgust.wav,disgust
13361,data/TESS/YAF_disgust\YAF_knock_disgust.wav,disgust
13362,data/TESS/YAF_disgust\YAF_late_disgust.wav,disgust
13363,data/TESS/YAF_disgust\YAF_laud_disgust.wav,disgust
13364,data/TESS/YAF_disgust\YAF_lean_disgust.wav,disgust
13365,data/TESS/YAF_disgust\YAF_learn_disgust.wav,disgust
13366,data/TESS/YAF_disgust\YAF_lease_disgust.wav,disgust
13367,data/TESS/YAF_disgust\YAF_lid_disgust.wav,disgust
13368,data/TESS/YAF_disgust\YAF_life_disgust.wav,disgust
13369,data/TESS/YAF_disgust\YAF_limb_disgust.wav,disgust
13370,data/TESS/YAF_disgust\YAF_live_disgust.wav,disgust
13371,data/TESS/YAF_disgust\YAF_loaf_disgust.wav,disgust
13372,data/TESS/YAF_disgust\YAF_long_disgust.wav,disgust
13373,data/TESS/YAF_disgust\YAF_lore_disgust.wav,disgust
13374,data/TESS/YAF_disgust\YAF_lose_disgust.wav,disgust
13375,data/TESS/YAF_disgust\YAF_lot_disgust.wav,disgust
13376,data/TESS/YAF_disgust\YAF_love_disgust.wav,disgust
13377,data/TESS/YAF_disgust\YAF_luck_disgust.wav,disgust
13378,data/TESS/YAF_disgust\YAF_make_disgust.wav,disgust
13379,data/TESS/YAF_disgust\YAF_match_disgust.wav,disgust
13380,data/TESS/YAF_disgust\YAF_merge_disgust.wav,disgust
13381,data/TESS/YAF_disgust\YAF_mess_disgust.wav,disgust
13382,data/TESS/YAF_disgust\YAF_met_disgust.wav,disgust
13383,data/TESS/YAF_disgust\YAF_mill_disgust.wav,disgust
13384,data/TESS/YAF_disgust\YAF_mob_disgust.wav,disgust
13385,data/TESS/YAF_disgust\YAF_mode_disgust.wav,disgust
13386,data/TESS/YAF_disgust\YAF_mood_disgust.wav,disgust
13387,data/TESS/YAF_disgust\YAF_moon_disgust.wav,disgust
13388,data/TESS/YAF_disgust\YAF_mop_disgust.wav,disgust
13389,data/TESS/YAF_disgust\YAF_mouse_disgust.wav,disgust
13390,data/TESS/YAF_disgust\YAF_nag_disgust.wav,disgust
13391,data/TESS/YAF_disgust\YAF_name_disgust.wav,disgust
13392,data/TESS/YAF_disgust\YAF_near_disgust.wav,disgust
13393,data/TESS/YAF_disgust\YAF_neat_disgust.wav,disgust
13394,data/TESS/YAF_disgust\YAF_nice_disgust.wav,disgust
13395,data/TESS/YAF_disgust\YAF_note_disgust.wav,disgust
13396,data/TESS/YAF_disgust\YAF_numb_disgust.wav,disgust
13397,data/TESS/YAF_disgust\YAF_pad_disgust.wav,disgust
13398,data/TESS/YAF_disgust\YAF_page_disgust.wav,disgust
13399,data/TESS/YAF_disgust\YAF_pain_disgust.wav,disgust
13400,data/TESS/YAF_disgust\YAF_pass_disgust.wav,disgust
13401,data/TESS/YAF_disgust\YAF_pearl_disgust.wav,disgust
13402,data/TESS/YAF_disgust\YAF_peg_disgust.wav,disgust
13403,data/TESS/YAF_disgust\YAF_perch_disgust.wav,disgust
13404,data/TESS/YAF_disgust\YAF_phone_disgust.wav,disgust
13405,data/TESS/YAF_disgust\YAF_pick_disgust.wav,disgust
13406,data/TESS/YAF_disgust\YAF_pike_disgust.wav,disgust
13407,data/TESS/YAF_disgust\YAF_pole_disgust.wav,disgust
13408,data/TESS/YAF_disgust\YAF_pool_disgust.wav,disgust
13409,data/TESS/YAF_disgust\YAF_puff_disgust.wav,disgust
13410,data/TESS/YAF_disgust\YAF_rag_disgust.wav,disgust
13411,data/TESS/YAF_disgust\YAF_raid_disgust.wav,disgust
13412,data/TESS/YAF_disgust\YAF_rain_disgust.wav,disgust
13413,data/TESS/YAF_disgust\YAF_raise_disgust.wav,disgust
13414,data/TESS/YAF_disgust\YAF_rat_disgust.wav,disgust
13415,data/TESS/YAF_disgust\YAF_reach_disgust.wav,disgust
13416,data/TESS/YAF_disgust\YAF_read_disgust.wav,disgust
13417,data/TESS/YAF_disgust\YAF_red_disgust.wav,disgust
13418,data/TESS/YAF_disgust\YAF_ring_disgust.wav,disgust
13419,data/TESS/YAF_disgust\YAF_ripe_disgust.wav,disgust
13420,data/TESS/YAF_disgust\YAF_road_disgust.wav,disgust
13421,data/TESS/YAF_disgust\YAF_room_disgust.wav,disgust
13422,data/TESS/YAF_disgust\YAF_rose_disgust.wav,disgust
13423,data/TESS/YAF_disgust\YAF_rot_disgust.wav,disgust
13424,data/TESS/YAF_disgust\YAF_rough_disgust.wav,disgust
13425,data/TESS/YAF_disgust\YAF_rush_disgust.wav,disgust
13426,data/TESS/YAF_disgust\YAF_said_disgust.wav,disgust
13427,data/TESS/YAF_disgust\YAF_sail_disgust.wav,disgust
13428,data/TESS/YAF_disgust\YAF_search_disgust.wav,disgust
13429,data/TESS/YAF_disgust\YAF_seize_disgust.wav,disgust
13430,data/TESS/YAF_disgust\YAF_sell_disgust.wav,disgust
13431,data/TESS/YAF_disgust\YAF_shack_disgust.wav,disgust
13432,data/TESS/YAF_disgust\YAF_shall_disgust.wav,disgust
13433,data/TESS/YAF_disgust\YAF_shawl_disgust.wav,disgust
13434,data/TESS/YAF_disgust\YAF_sheep_disgust.wav,disgust
13435,data/TESS/YAF_disgust\YAF_shirt_disgust.wav,disgust
13436,data/TESS/YAF_disgust\YAF_should_disgust.wav,disgust
13437,data/TESS/YAF_disgust\YAF_shout_disgust.wav,disgust
13438,data/TESS/YAF_disgust\YAF_size_disgust.wav,disgust
13439,data/TESS/YAF_disgust\YAF_soap_disgust.wav,disgust
13440,data/TESS/YAF_disgust\YAF_soup_disgust.wav,disgust
13441,data/TESS/YAF_disgust\YAF_sour_disgust.wav,disgust
13442,data/TESS/YAF_disgust\YAF_south_disgust.wav,disgust
13443,data/TESS/YAF_disgust\YAF_sub_disgust.wav,disgust
13444,data/TESS/YAF_disgust\YAF_such_disgust.wav,disgust
13445,data/TESS/YAF_disgust\YAF_sure_disgust.wav,disgust
13446,data/TESS/YAF_disgust\YAF_take_disgust.wav,disgust
13447,data/TESS/YAF_disgust\YAF_talk_disgust.wav,disgust
13448,data/TESS/YAF_disgust\YAF_tape_disgust.wav,disgust
13449,data/TESS/YAF_disgust\YAF_team_disgust.wav,disgust
13450,data/TESS/YAF_disgust\YAF_tell_disgust.wav,disgust
13451,data/TESS/YAF_disgust\YAF_thin_disgust.wav,disgust
13452,data/TESS/YAF_disgust\YAF_third_disgust.wav,disgust
13453,data/TESS/YAF_disgust\YAF_thought_disgust.wav,disgust
13454,data/TESS/YAF_disgust\YAF_thumb_disgust.wav,disgust
13455,data/TESS/YAF_disgust\YAF_time_disgust.wav,disgust
13456,data/TESS/YAF_disgust\YAF_tip_disgust.wav,disgust
13457,data/TESS/YAF_disgust\YAF_tire_disgust.wav,disgust
13458,data/TESS/YAF_disgust\YAF_ton_disgust.wav,disgust
13459,data/TESS/YAF_disgust\YAF_tool_disgust.wav,disgust
13460,data/TESS/YAF_disgust\YAF_tough_disgust.wav,disgust
13461,data/TESS/YAF_disgust\YAF_turn_disgust.wav,disgust
13462,data/TESS/YAF_disgust\YAF_vine_disgust.wav,disgust
13463,data/TESS/YAF_disgust\YAF_voice_disgust.wav,disgust
13464,data/TESS/YAF_disgust\YAF_void_disgust.wav,disgust
13465,data/TESS/YAF_disgust\YAF_vote_disgust.wav,disgust
13466,data/TESS/YAF_disgust\YAF_wag_disgust.wav,disgust
13467,data/TESS/YAF_disgust\YAF_walk_disgust.wav,disgust
13468,data/TESS/YAF_disgust\YAF_wash_disgust.wav,disgust
13469,data/TESS/YAF_disgust\YAF_week_disgust.wav,disgust
13470,data/TESS/YAF_disgust\YAF_wheat_disgust.wav,disgust
13471,data/TESS/YAF_disgust\YAF_when_disgust.wav,disgust
13472,data/TESS/YAF_disgust\YAF_which_disgust.wav,disgust
13473,data/TESS/YAF_disgust\YAF_whip_disgust.wav,disgust
13474,data/TESS/YAF_disgust\YAF_white_disgust.wav,disgust
13475,data/TESS/YAF_disgust\YAF_wife_disgust.wav,disgust
13476,data/TESS/YAF_disgust\YAF_wire_disgust.wav,disgust
13477,data/TESS/YAF_disgust\YAF_witch_disgust.wav,disgust
13478,data/TESS/YAF_disgust\YAF_yearn_disgust.wav,disgust
13479,data/TESS/YAF_disgust\YAF_yes_disgust.wav,disgust
13480,data/TESS/YAF_disgust\YAF_young_disgust.wav,disgust
13481,data/TESS/YAF_disgust\YAF_youth_disgust.wav,disgust
13482,data/TESS/YAF_fear\YAF_back_fear.wav,fear
13483,data/TESS/YAF_fear\YAF_bar_fear.wav,fear
13484,data/TESS/YAF_fear\YAF_base_fear.wav,fear
13485,data/TESS/YAF_fear\YAF_bath_fear.wav,fear
13486,data/TESS/YAF_fear\YAF_bean_fear.wav,fear
13487,data/TESS/YAF_fear\YAF_beg_fear.wav,fear
13488,data/TESS/YAF_fear\YAF_bite_fear.wav,fear
13489,data/TESS/YAF_fear\YAF_boat_fear.wav,fear
13490,data/TESS/YAF_fear\YAF_bone_fear.wav,fear
13491,data/TESS/YAF_fear\YAF_book_fear.wav,fear
13492,data/TESS/YAF_fear\YAF_bought_fear.wav,fear
13493,data/TESS/YAF_fear\YAF_burn_fear.wav,fear
13494,data/TESS/YAF_fear\YAF_cab_fear.wav,fear
13495,data/TESS/YAF_fear\YAF_calm_fear.wav,fear
13496,data/TESS/YAF_fear\YAF_came_fear.wav,fear
13497,data/TESS/YAF_fear\YAF_cause_fear.wav,fear
13498,data/TESS/YAF_fear\YAF_chain_fear.wav,fear
13499,data/TESS/YAF_fear\YAF_chair_fear.wav,fear
13500,data/TESS/YAF_fear\YAF_chalk_fear.wav,fear
13501,data/TESS/YAF_fear\YAF_chat_fear.wav,fear
13502,data/TESS/YAF_fear\YAF_check_fear.wav,fear
13503,data/TESS/YAF_fear\YAF_cheek_fear.wav,fear
13504,data/TESS/YAF_fear\YAF_chief_fear.wav,fear
13505,data/TESS/YAF_fear\YAF_choice_fear.wav,fear
13506,data/TESS/YAF_fear\YAF_cool_fear.wav,fear
13507,data/TESS/YAF_fear\YAF_dab_fear.wav,fear
13508,data/TESS/YAF_fear\YAF_date_fear.wav,fear
13509,data/TESS/YAF_fear\YAF_dead_fear.wav,fear
13510,data/TESS/YAF_fear\YAF_death_fear.wav,fear
13511,data/TESS/YAF_fear\YAF_deep_fear.wav,fear
13512,data/TESS/YAF_fear\YAF_dime_fear.wav,fear
13513,data/TESS/YAF_fear\YAF_dip_fear.wav,fear
13514,data/TESS/YAF_fear\YAF_ditch_fear.wav,fear
13515,data/TESS/YAF_fear\YAF_dodge_fear.wav,fear
13516,data/TESS/YAF_fear\YAF_dog_fear.wav,fear
13517,data/TESS/YAF_fear\YAF_doll_fear.wav,fear
13518,data/TESS/YAF_fear\YAF_door_fear.wav,fear
13519,data/TESS/YAF_fear\YAF_fail_fear.wav,fear
13520,data/TESS/YAF_fear\YAF_fall_fear.wav,fear
13521,data/TESS/YAF_fear\YAF_far_fear.wav,fear
13522,data/TESS/YAF_fear\YAF_fat_fear.wav,fear
13523,data/TESS/YAF_fear\YAF_fit_fear.wav,fear
13524,data/TESS/YAF_fear\YAF_five_fear.wav,fear
13525,data/TESS/YAF_fear\YAF_food_fear.wav,fear
13526,data/TESS/YAF_fear\YAF_gap_fear.wav,fear
13527,data/TESS/YAF_fear\YAF_gas_fear.wav,fear
13528,data/TESS/YAF_fear\YAF_gaze_fear.wav,fear
13529,data/TESS/YAF_fear\YAF_germ_fear.wav,fear
13530,data/TESS/YAF_fear\YAF_get_fear.wav,fear
13531,data/TESS/YAF_fear\YAF_gin_fear.wav,fear
13532,data/TESS/YAF_fear\YAF_goal_fear.wav,fear
13533,data/TESS/YAF_fear\YAF_good_fear.wav,fear
13534,data/TESS/YAF_fear\YAF_goose_fear.wav,fear
13535,data/TESS/YAF_fear\YAF_gun_fear.wav,fear
13536,data/TESS/YAF_fear\YAF_half_fear.wav,fear
13537,data/TESS/YAF_fear\YAF_hall_fear.wav,fear
13538,data/TESS/YAF_fear\YAF_hash_fear.wav,fear
13539,data/TESS/YAF_fear\YAF_hate_fear.wav,fear
13540,data/TESS/YAF_fear\YAF_have_fear.wav,fear
13541,data/TESS/YAF_fear\YAF_haze_fear.wav,fear
13542,data/TESS/YAF_fear\YAF_hire_fear.wav,fear
13543,data/TESS/YAF_fear\YAF_hit_fear.wav,fear
13544,data/TESS/YAF_fear\YAF_hole_fear.wav,fear
13545,data/TESS/YAF_fear\YAF_home_fear.wav,fear
13546,data/TESS/YAF_fear\YAF_hurl_fear.wav,fear
13547,data/TESS/YAF_fear\YAF_hush_fear.wav,fear
13548,data/TESS/YAF_fear\YAF_jail_fear.wav,fear
13549,data/TESS/YAF_fear\YAF_jar_fear.wav,fear
13550,data/TESS/YAF_fear\YAF_join_fear.wav,fear
13551,data/TESS/YAF_fear\YAF_judge_fear.wav,fear
13552,data/TESS/YAF_fear\YAF_jug_fear.wav,fear
13553,data/TESS/YAF_fear\YAF_juice_fear.wav,fear
13554,data/TESS/YAF_fear\YAF_keen_fear.wav,fear
13555,data/TESS/YAF_fear\YAF_keep_fear.wav,fear
13556,data/TESS/YAF_fear\YAF_keg_fear.wav,fear
13557,data/TESS/YAF_fear\YAF_kick_fear.wav,fear
13558,data/TESS/YAF_fear\YAF_kill_fear.wav,fear
13559,data/TESS/YAF_fear\YAF_king_fear.wav,fear
13560,data/TESS/YAF_fear\YAF_kite_fear.wav,fear
13561,data/TESS/YAF_fear\YAF_knock_fear.wav,fear
13562,data/TESS/YAF_fear\YAF_late_fear.wav,fear
13563,data/TESS/YAF_fear\YAF_laud_fear.wav,fear
13564,data/TESS/YAF_fear\YAF_lean_fear.wav,fear
13565,data/TESS/YAF_fear\YAF_learn_fear.wav,fear
13566,data/TESS/YAF_fear\YAF_lease_fear.wav,fear
13567,data/TESS/YAF_fear\YAF_lid_fear.wav,fear
13568,data/TESS/YAF_fear\YAF_life_fear.wav,fear
13569,data/TESS/YAF_fear\YAF_limb_fear.wav,fear
13570,data/TESS/YAF_fear\YAF_live_fear.wav,fear
13571,data/TESS/YAF_fear\YAF_loaf_fear.wav,fear
13572,data/TESS/YAF_fear\YAF_long_fear.wav,fear
13573,data/TESS/YAF_fear\YAF_lore_fear.wav,fear
13574,data/TESS/YAF_fear\YAF_lose_fear.wav,fear
13575,data/TESS/YAF_fear\YAF_lot_fear.wav,fear
13576,data/TESS/YAF_fear\YAF_love_fear.wav,fear
13577,data/TESS/YAF_fear\YAF_luck_fear.wav,fear
13578,data/TESS/YAF_fear\YAF_make_fear.wav,fear
13579,data/TESS/YAF_fear\YAF_match_fear.wav,fear
13580,data/TESS/YAF_fear\YAF_merge_fear.wav,fear
13581,data/TESS/YAF_fear\YAF_mess_fear.wav,fear
13582,data/TESS/YAF_fear\YAF_met_fear.wav,fear
13583,data/TESS/YAF_fear\YAF_mill_fear.wav,fear
13584,data/TESS/YAF_fear\YAF_mob_fear.wav,fear
13585,data/TESS/YAF_fear\YAF_mode_fear.wav,fear
13586,data/TESS/YAF_fear\YAF_mood_fear.wav,fear
13587,data/TESS/YAF_fear\YAF_moon_fear.wav,fear
13588,data/TESS/YAF_fear\YAF_mop_fear.wav,fear
13589,data/TESS/YAF_fear\YAF_mouse_fear.wav,fear
13590,data/TESS/YAF_fear\YAF_nag_fear.wav,fear
13591,data/TESS/YAF_fear\YAF_name_fear.wav,fear
13592,data/TESS/YAF_fear\YAF_near_fear.wav,fear
13593,data/TESS/YAF_fear\YAF_neat_fear.wav,fear
13594,data/TESS/YAF_fear\YAF_nice_fear.wav,fear
13595,data/TESS/YAF_fear\YAF_note_fear.wav,fear
13596,data/TESS/YAF_fear\YAF_numb_fear.wav,fear
13597,data/TESS/YAF_fear\YAF_pad_fear.wav,fear
13598,data/TESS/YAF_fear\YAF_page_fear.wav,fear
13599,data/TESS/YAF_fear\YAF_pain_fear.wav,fear
13600,data/TESS/YAF_fear\YAF_pass_fear.wav,fear
13601,data/TESS/YAF_fear\YAF_pearl_fear.wav,fear
13602,data/TESS/YAF_fear\YAF_peg_fear.wav,fear
13603,data/TESS/YAF_fear\YAF_perch_fear.wav,fear
13604,data/TESS/YAF_fear\YAF_phone_fear.wav,fear
13605,data/TESS/YAF_fear\YAF_pick_fear.wav,fear
13606,data/TESS/YAF_fear\YAF_pike_fear.wav,fear
13607,data/TESS/YAF_fear\YAF_pole_fear.wav,fear
13608,data/TESS/YAF_fear\YAF_pool_fear.wav,fear
13609,data/TESS/YAF_fear\YAF_puff_fear.wav,fear
13610,data/TESS/YAF_fear\YAF_rag_fear.wav,fear
13611,data/TESS/YAF_fear\YAF_raid_fear.wav,fear
13612,data/TESS/YAF_fear\YAF_rain_fear.wav,fear
13613,data/TESS/YAF_fear\YAF_raise_fear.wav,fear
13614,data/TESS/YAF_fear\YAF_rat_fear.wav,fear
13615,data/TESS/YAF_fear\YAF_reach_fear.wav,fear
13616,data/TESS/YAF_fear\YAF_read_fear.wav,fear
13617,data/TESS/YAF_fear\YAF_red_fear.wav,fear
13618,data/TESS/YAF_fear\YAF_ring_fear.wav,fear
13619,data/TESS/YAF_fear\YAF_ripe_fear.wav,fear
13620,data/TESS/YAF_fear\YAF_road_fear.wav,fear
13621,data/TESS/YAF_fear\YAF_room_fear.wav,fear
13622,data/TESS/YAF_fear\YAF_rose_fear.wav,fear
13623,data/TESS/YAF_fear\YAF_rot_fear.wav,fear
13624,data/TESS/YAF_fear\YAF_rough_fear.wav,fear
13625,data/TESS/YAF_fear\YAF_rush_fear.wav,fear
13626,data/TESS/YAF_fear\YAF_said_fear.wav,fear
13627,data/TESS/YAF_fear\YAF_sail_fear.wav,fear
